,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,previous,poutcome,deposit
2370,27,services,single,secondary,no,302,no,no,cellular,jul,203,1,0,unknown,yes
2371,30,unemployed,married,tertiary,no,330,no,no,cellular,jul,264,1,1,success,yes
2372,26,self-employed,single,tertiary,no,2857,no,no,cellular,jul,446,1,0,unknown,yes
2373,35,unemployed,single,primary,no,68,no,no,cellular,jul,175,1,0,unknown,yes
2374,52,blue-collar,married,primary,no,1524,no,no,cellular,jul,1007,6,0,unknown,yes
2375,54,admin.,married,secondary,no,1633,no,no,cellular,jul,409,2,0,unknown,yes
2376,41,entrepreneur,married,primary,no,0,no,no,cellular,jul,438,2,1,other,yes
2377,24,management,single,tertiary,no,507,no,no,cellular,jul,257,1,0,unknown,yes
2378,28,blue-collar,single,secondary,no,643,no,no,cellular,jul,308,2,0,unknown,yes
2379,62,management,married,tertiary,no,2785,no,no,cellular,jul,270,3,0,unknown,yes
2380,52,technician,married,secondary,no,137,no,no,cellular,jul,227,2,0,unknown,yes
2381,23,services,single,secondary,no,870,no,no,cellular,jul,316,4,0,unknown,yes
2382,82,retired,married,primary,no,8603,no,no,cellular,jul,429,1,0,unknown,yes
2383,63,retired,married,secondary,no,18016,no,no,cellular,jul,371,1,0,unknown,yes
2384,32,admin.,married,secondary,no,51,yes,yes,cellular,jul,297,1,0,unknown,yes
2385,31,management,married,tertiary,no,1032,no,no,cellular,jul,284,1,0,unknown,yes
2386,37,services,married,secondary,no,981,no,no,cellular,jul,682,2,1,success,yes
2387,40,technician,single,tertiary,no,431,no,no,cellular,jul,180,2,0,unknown,yes
2388,66,retired,married,secondary,no,203,no,no,cellular,jul,376,1,0,unknown,yes
2389,37,management,married,tertiary,no,3737,no,no,cellular,jul,224,1,0,unknown,yes
2390,38,unemployed,married,primary,no,7005,yes,no,cellular,jul,370,1,1,failure,yes
2391,27,student,single,secondary,no,111,no,no,cellular,jul,495,2,0,unknown,yes
2392,58,retired,married,primary,no,565,no,no,telephone,jul,876,1,0,unknown,yes
2393,49,housemaid,married,primary,no,889,no,no,telephone,jul,388,1,0,unknown,yes
2394,31,management,single,secondary,no,202,yes,no,cellular,jul,167,1,1,failure,yes
2395,31,management,single,tertiary,no,307,no,no,cellular,jul,361,1,2,failure,yes
2396,38,student,married,unknown,no,0,no,no,cellular,jul,341,1,1,failure,yes
2397,79,retired,married,primary,no,429,no,no,telephone,jul,1006,2,0,unknown,yes
2398,71,retired,married,tertiary,no,4388,no,no,cellular,jul,896,2,0,unknown,yes
2399,52,technician,married,tertiary,no,2557,no,no,cellular,jul,340,1,1,other,yes
2400,55,management,married,unknown,no,3122,no,no,cellular,jul,349,1,0,unknown,yes
2401,46,blue-collar,married,secondary,no,922,yes,no,telephone,jul,576,1,0,unknown,yes
2402,28,management,single,tertiary,no,3796,no,no,cellular,jul,315,2,0,unknown,yes
2403,22,student,single,secondary,no,185,no,no,cellular,jul,153,1,0,unknown,yes
2404,49,management,single,tertiary,no,151,yes,no,cellular,jul,97,3,0,unknown,yes
2405,20,student,single,unknown,no,829,no,no,cellular,jul,253,2,0,unknown,yes
2406,19,student,single,primary,no,103,no,no,cellular,jul,104,2,0,unknown,yes
2407,34,blue-collar,single,primary,no,79,no,no,telephone,jul,336,4,0,unknown,yes
2408,73,management,married,tertiary,no,1609,no,no,cellular,jul,169,2,0,unknown,yes
2409,27,management,single,tertiary,no,2489,no,no,cellular,jul,323,2,2,other,yes
2410,59,blue-collar,divorced,primary,no,989,no,no,cellular,jul,125,2,0,unknown,yes
2411,25,student,single,tertiary,no,58,no,no,cellular,jul,139,5,0,unknown,yes
2412,44,entrepreneur,single,unknown,no,323,no,no,cellular,jul,332,2,2,failure,yes
2413,28,management,single,tertiary,no,5474,no,no,cellular,jul,486,5,0,unknown,yes
2414,25,management,single,tertiary,no,219,no,no,cellular,aug,576,1,1,success,yes
2415,28,management,married,tertiary,no,1240,no,no,cellular,aug,849,1,0,unknown,yes
2416,52,admin.,married,secondary,no,1228,yes,yes,cellular,aug,218,1,0,unknown,yes
2417,57,management,married,tertiary,no,1660,no,no,cellular,aug,642,1,0,unknown,yes
2418,49,management,divorced,tertiary,no,914,no,no,cellular,aug,185,1,0,unknown,yes
2419,33,technician,married,tertiary,no,1699,no,no,cellular,aug,600,1,0,unknown,yes
2420,47,technician,married,secondary,no,1167,yes,no,cellular,aug,505,1,6,success,yes
2421,68,retired,married,secondary,no,19317,yes,no,cellular,aug,249,1,0,unknown,yes
2422,40,technician,single,tertiary,no,1646,yes,no,cellular,aug,173,1,5,success,yes
2423,46,management,married,tertiary,no,242,no,no,cellular,aug,120,2,1,success,yes
2424,29,technician,single,secondary,no,382,no,no,cellular,aug,409,4,0,unknown,yes
2425,55,management,divorced,tertiary,no,2383,no,no,cellular,aug,1019,2,2,success,yes
2426,30,self-employed,married,tertiary,no,2666,no,no,cellular,aug,475,2,4,success,yes
2427,49,admin.,divorced,secondary,no,1718,no,yes,cellular,aug,211,1,0,unknown,yes
2428,48,management,married,tertiary,no,1147,no,no,cellular,aug,389,1,2,success,yes
2429,21,student,single,secondary,no,216,no,no,cellular,aug,414,1,0,unknown,yes
2430,45,admin.,married,secondary,no,153,no,no,cellular,aug,277,1,0,unknown,yes
2431,43,management,married,tertiary,no,1791,no,no,cellular,aug,254,1,0,unknown,yes
2432,47,management,single,tertiary,no,86,no,no,cellular,aug,253,1,4,success,yes
2433,27,management,single,tertiary,no,6791,no,no,cellular,aug,179,2,26,other,yes
2434,20,student,married,unknown,no,292,no,no,cellular,aug,385,2,1,failure,yes
2435,37,unemployed,single,tertiary,no,1291,no,no,cellular,aug,150,1,2,success,yes
2436,61,management,married,tertiary,no,175,no,no,telephone,aug,270,2,0,unknown,yes
2437,57,services,single,secondary,no,0,no,no,cellular,aug,355,1,0,unknown,yes
2438,40,management,married,tertiary,no,0,no,no,cellular,aug,131,2,6,success,yes
2439,53,admin.,divorced,secondary,no,0,yes,yes,cellular,aug,1452,1,2,failure,yes
2440,65,unknown,married,unknown,no,4717,no,no,telephone,aug,256,1,0,unknown,yes
2441,67,retired,married,tertiary,no,701,no,no,cellular,aug,254,2,0,unknown,yes
2442,66,retired,married,tertiary,no,3,no,no,cellular,aug,550,1,0,unknown,yes
2443,67,management,married,tertiary,no,405,no,no,cellular,aug,345,2,0,unknown,yes
2444,57,retired,married,secondary,no,168,no,no,cellular,aug,342,1,0,unknown,yes
2445,38,admin.,married,tertiary,no,4297,no,no,cellular,aug,206,2,0,unknown,yes
2446,56,management,divorced,tertiary,no,10532,no,no,cellular,aug,324,1,0,unknown,yes
2447,46,management,married,tertiary,no,4693,no,yes,cellular,aug,79,1,2,failure,yes
2448,69,technician,married,secondary,no,9064,no,no,cellular,aug,714,1,0,unknown,yes
2449,32,services,single,secondary,no,6983,no,no,cellular,aug,255,1,0,unknown,yes
2450,72,retired,married,tertiary,no,2,no,no,cellular,aug,147,2,0,unknown,yes
2451,41,admin.,married,tertiary,no,1536,no,no,cellular,aug,273,1,2,failure,yes
2452,72,retired,married,primary,no,1612,no,no,cellular,aug,530,2,0,unknown,yes
2453,33,unemployed,married,secondary,no,1211,no,no,cellular,aug,456,1,0,unknown,yes
2454,37,admin.,married,secondary,no,96,no,no,cellular,aug,155,1,2,success,yes
2455,34,management,married,tertiary,no,0,yes,no,cellular,aug,262,1,2,success,yes
2456,44,admin.,single,secondary,no,1534,no,no,cellular,aug,166,1,2,other,yes
2457,42,services,single,secondary,no,3403,yes,no,cellular,aug,215,1,1,failure,yes
2458,58,unemployed,married,secondary,no,687,yes,no,cellular,aug,221,1,2,success,yes
2459,34,technician,married,tertiary,no,7050,no,no,cellular,aug,130,1,0,unknown,yes
2460,55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,aug,353,2,0,unknown,yes
2461,71,retired,married,primary,no,2600,no,no,cellular,aug,212,1,0,unknown,yes
2462,23,student,single,secondary,no,0,no,no,cellular,aug,217,1,7,success,yes
2463,60,management,single,tertiary,no,1034,yes,no,cellular,aug,231,3,0,unknown,yes
2464,18,student,single,unknown,no,108,no,no,cellular,aug,167,1,0,unknown,yes
2465,54,technician,married,secondary,no,10185,no,no,cellular,aug,559,1,2,other,yes
2466,59,retired,divorced,tertiary,no,3444,no,no,cellular,aug,252,1,2,success,yes
2467,32,self-employed,single,tertiary,no,1815,no,no,telephone,aug,235,1,2,failure,yes
2468,61,self-employed,divorced,tertiary,no,52587,no,no,cellular,aug,290,1,0,unknown,yes
2469,31,management,married,tertiary,no,10884,no,no,cellular,aug,294,3,2,success,yes
2470,42,blue-collar,married,primary,no,201,yes,no,cellular,aug,265,1,3,success,yes
2471,42,unemployed,married,unknown,no,190,no,no,cellular,aug,704,2,0,unknown,yes
2472,42,services,single,tertiary,no,94,yes,no,cellular,aug,176,2,4,failure,yes
2473,70,housemaid,divorced,primary,no,1311,no,no,cellular,aug,651,1,0,unknown,yes
2474,57,technician,married,secondary,no,589,yes,no,cellular,aug,167,1,5,failure,yes
2475,60,retired,married,secondary,no,1853,no,no,cellular,aug,408,1,0,unknown,yes
2476,53,blue-collar,divorced,primary,no,4401,no,no,telephone,aug,254,1,0,unknown,yes
2477,48,unemployed,divorced,secondary,no,201,no,no,cellular,aug,140,1,0,unknown,yes
2478,30,management,single,tertiary,no,533,no,no,cellular,aug,229,2,4,success,yes
2479,39,management,single,tertiary,no,3840,yes,no,cellular,aug,315,2,0,unknown,yes
2480,42,technician,married,secondary,no,994,yes,no,cellular,aug,149,1,5,failure,yes
2481,26,admin.,single,secondary,no,96,no,no,cellular,aug,349,1,3,failure,yes
2482,46,management,married,tertiary,no,1600,yes,yes,cellular,aug,1244,1,0,unknown,yes
2483,40,admin.,single,secondary,no,100,yes,no,cellular,aug,221,1,1,success,yes
2484,39,admin.,married,secondary,no,260,yes,no,cellular,aug,175,2,2,failure,yes
2485,58,self-employed,married,primary,no,1013,yes,no,cellular,aug,206,1,1,failure,yes
2486,42,blue-collar,married,secondary,no,413,yes,no,cellular,aug,589,2,0,unknown,yes
2487,31,services,single,secondary,no,181,no,no,cellular,aug,182,1,1,success,yes
2488,21,student,single,secondary,no,123,no,no,telephone,aug,449,1,0,unknown,yes
2489,35,self-employed,single,tertiary,no,353,no,no,cellular,aug,582,1,0,unknown,yes
2490,50,technician,divorced,unknown,no,2794,no,no,cellular,aug,1336,2,0,unknown,yes
2491,36,management,single,tertiary,no,3850,yes,no,cellular,aug,239,2,4,failure,yes
2492,75,retired,married,primary,no,2970,no,no,cellular,aug,641,1,0,unknown,yes
2493,20,student,single,primary,no,6991,no,no,cellular,aug,178,2,0,unknown,yes
2494,57,admin.,single,secondary,no,2223,no,no,cellular,aug,1064,1,0,unknown,yes
2495,41,management,married,tertiary,no,27696,no,no,cellular,aug,147,2,1,failure,yes
2496,59,technician,married,secondary,no,116,no,no,cellular,aug,398,4,3,failure,yes
2497,36,management,married,tertiary,no,2987,yes,no,cellular,aug,307,1,0,unknown,yes
2498,18,student,single,primary,no,608,no,no,cellular,aug,267,1,0,unknown,yes
2499,34,management,single,tertiary,no,48,yes,no,cellular,aug,810,3,6,failure,yes
2500,55,management,married,primary,no,113,no,no,cellular,aug,306,1,3,failure,yes
2501,33,blue-collar,single,secondary,no,498,no,no,cellular,aug,338,2,1,success,yes
2502,43,technician,married,tertiary,no,2643,no,no,cellular,aug,188,3,5,success,yes
2503,34,services,married,secondary,no,1337,no,no,cellular,aug,255,2,1,success,yes
2504,35,services,married,unknown,no,618,no,no,cellular,aug,293,1,1,success,yes
2505,43,technician,single,secondary,no,451,no,no,cellular,aug,289,2,0,unknown,yes
2506,74,retired,married,primary,no,0,no,no,telephone,aug,562,2,0,unknown,yes
2507,45,unemployed,divorced,primary,yes,11,no,no,cellular,aug,489,5,0,unknown,yes
2508,38,blue-collar,married,secondary,no,1165,yes,no,cellular,aug,784,3,10,failure,yes
2509,32,management,single,tertiary,no,2465,no,no,cellular,aug,414,1,0,unknown,yes
2510,29,admin.,single,tertiary,no,41,yes,no,cellular,aug,148,2,0,unknown,yes
2511,31,admin.,married,secondary,no,35,no,no,cellular,aug,315,2,1,success,yes
2512,50,services,married,secondary,no,3169,no,no,cellular,aug,399,1,1,failure,yes
2513,44,technician,divorced,secondary,no,14,no,no,cellular,aug,234,1,0,unknown,yes
2514,23,student,single,secondary,no,431,no,no,cellular,aug,496,2,0,unknown,yes
2515,56,management,married,tertiary,no,616,no,no,cellular,aug,293,2,2,success,yes
2516,76,retired,married,primary,no,3324,no,no,cellular,aug,227,2,1,failure,yes
2517,28,technician,single,secondary,no,113,no,no,cellular,aug,204,3,1,failure,yes
2518,34,management,single,tertiary,no,13014,no,no,cellular,aug,738,1,0,unknown,yes
2519,56,retired,married,primary,no,9367,no,no,cellular,aug,320,2,2,success,yes
2520,45,management,single,tertiary,no,2067,yes,no,cellular,aug,393,2,1,success,yes
2521,36,technician,single,secondary,no,376,no,no,cellular,aug,479,1,0,unknown,yes
2522,57,retired,single,tertiary,no,842,no,no,cellular,aug,284,3,0,unknown,yes
2523,49,technician,married,tertiary,no,1235,no,no,cellular,aug,354,3,0,unknown,yes
2524,49,management,married,tertiary,no,1,no,no,telephone,aug,640,2,4,success,yes
2525,37,management,married,tertiary,no,1276,no,no,cellular,aug,156,2,0,unknown,yes
2526,46,unemployed,single,tertiary,no,44,no,no,cellular,aug,225,1,0,unknown,yes
2527,26,admin.,single,secondary,no,255,no,no,cellular,aug,209,2,2,success,yes
2528,47,unemployed,married,secondary,no,926,no,no,cellular,aug,436,1,5,success,yes
2529,36,management,married,primary,no,1506,no,no,cellular,aug,326,3,0,unknown,yes
2530,37,student,single,unknown,no,444,no,no,cellular,aug,137,1,5,success,yes
2531,62,management,married,tertiary,no,557,no,no,cellular,aug,185,1,0,unknown,yes
2532,26,blue-collar,single,secondary,no,535,no,no,cellular,aug,125,1,0,unknown,yes
2533,45,management,married,tertiary,no,2671,no,no,cellular,aug,94,4,0,unknown,yes
2534,63,technician,married,secondary,no,896,yes,no,cellular,aug,276,2,0,unknown,yes
2535,25,management,single,tertiary,no,528,no,no,cellular,aug,201,1,0,unknown,yes
2536,60,retired,married,unknown,no,209,no,no,cellular,aug,391,3,1,failure,yes
2537,44,management,married,tertiary,no,226,yes,no,cellular,aug,190,3,3,failure,yes
2538,33,unemployed,single,tertiary,no,1974,no,no,cellular,aug,498,2,1,failure,yes
2539,39,entrepreneur,married,tertiary,no,942,yes,no,cellular,aug,880,3,1,other,yes
2540,46,blue-collar,married,unknown,no,336,yes,no,cellular,aug,260,3,1,other,yes
2541,42,admin.,married,primary,no,-306,yes,no,cellular,aug,308,1,1,success,yes
2542,56,management,married,unknown,no,4623,no,no,cellular,aug,348,1,0,unknown,yes
2543,82,retired,married,secondary,no,276,no,no,telephone,aug,199,1,0,unknown,yes
2544,77,retired,married,tertiary,no,0,no,no,cellular,aug,286,1,0,unknown,yes
2545,36,services,single,tertiary,no,1189,no,no,cellular,aug,220,1,0,unknown,yes
2546,35,management,single,tertiary,no,431,no,no,cellular,aug,343,2,1,failure,yes
2547,50,technician,married,secondary,no,2218,yes,no,cellular,aug,711,1,0,unknown,yes
2548,62,retired,married,secondary,no,1495,no,no,cellular,aug,606,1,1,success,yes
2549,26,management,single,tertiary,no,828,yes,no,cellular,aug,156,1,1,failure,yes
2550,55,management,married,tertiary,no,12972,no,no,telephone,aug,205,1,0,unknown,yes
2551,22,student,single,secondary,no,948,no,no,telephone,aug,215,1,2,failure,yes
2552,30,student,single,secondary,no,48,no,no,cellular,aug,161,1,1,failure,yes
2553,34,housemaid,married,tertiary,no,0,no,no,cellular,aug,148,1,2,failure,yes
2554,31,management,married,tertiary,no,537,yes,no,cellular,aug,216,1,0,unknown,yes
2555,55,technician,married,secondary,no,1938,no,yes,cellular,aug,193,1,3,success,yes
2556,49,technician,single,secondary,no,9131,yes,no,cellular,aug,532,1,5,failure,yes
2557,67,retired,divorced,tertiary,no,443,no,no,cellular,aug,441,1,0,unknown,yes
2558,43,admin.,married,secondary,no,132,no,no,cellular,aug,574,1,3,success,yes
2559,25,technician,single,tertiary,no,3411,no,no,cellular,aug,225,2,0,unknown,yes
2560,59,retired,divorced,secondary,no,1,no,no,cellular,aug,335,1,0,unknown,yes
2561,44,admin.,married,secondary,no,10905,no,no,cellular,aug,240,2,1,other,yes
2562,42,management,married,tertiary,no,976,no,no,cellular,aug,164,1,0,unknown,yes
2563,29,management,single,tertiary,no,2531,no,no,cellular,aug,634,1,0,unknown,yes
2564,32,management,married,tertiary,no,1270,no,no,cellular,aug,232,3,0,unknown,yes
2565,30,management,single,tertiary,no,5359,no,no,cellular,aug,145,1,2,success,yes
2566,38,technician,married,secondary,no,10596,no,no,cellular,aug,195,1,4,other,yes
2567,22,student,single,tertiary,no,691,no,no,cellular,aug,338,1,0,unknown,yes
2568,25,entrepreneur,single,tertiary,no,347,no,no,cellular,aug,267,1,0,unknown,yes
2569,34,self-employed,single,tertiary,no,9962,no,no,cellular,aug,474,1,0,unknown,yes
2570,27,technician,single,tertiary,no,11862,no,no,cellular,aug,217,1,6,failure,yes
2571,35,management,single,tertiary,no,1756,no,no,cellular,aug,195,1,0,unknown,yes
2572,45,housemaid,married,secondary,no,4068,no,no,cellular,aug,184,1,0,unknown,yes
2573,42,management,married,primary,no,5310,yes,no,cellular,aug,273,1,3,success,yes
2574,20,student,single,secondary,no,215,no,no,cellular,aug,228,4,1,other,yes
2575,60,admin.,married,secondary,no,106,no,no,cellular,aug,216,3,1,success,yes
2576,47,management,married,tertiary,no,0,no,yes,cellular,aug,374,1,0,unknown,yes
2577,25,student,single,secondary,no,469,no,no,cellular,aug,273,1,1,other,yes
2578,65,retired,married,secondary,no,2326,no,yes,cellular,aug,276,1,0,unknown,yes
2579,50,technician,married,secondary,no,3370,no,no,cellular,aug,531,2,2,success,yes
2580,22,student,single,secondary,no,144,no,no,cellular,aug,116,1,0,unknown,yes
2581,43,admin.,single,secondary,no,733,yes,no,cellular,aug,126,1,4,success,yes
2582,53,retired,divorced,tertiary,no,-309,yes,no,cellular,aug,343,2,2,success,yes
2583,71,retired,divorced,secondary,no,5584,no,no,cellular,aug,534,3,0,unknown,yes
2584,28,blue-collar,married,secondary,no,61,yes,no,cellular,aug,744,1,3,success,yes
2585,59,unemployed,married,secondary,no,1047,no,no,cellular,aug,438,1,3,success,yes
2586,29,management,single,tertiary,no,265,no,no,cellular,aug,130,2,1,success,yes
2587,51,technician,married,secondary,no,117,no,no,cellular,aug,467,2,4,other,yes
2588,48,housemaid,married,tertiary,no,5473,no,no,cellular,aug,232,2,0,unknown,yes
2589,37,blue-collar,married,primary,no,106,yes,no,cellular,aug,511,1,13,failure,yes
2590,37,technician,married,tertiary,no,127,yes,no,cellular,aug,192,1,1,success,yes
2591,64,retired,married,tertiary,no,380,no,no,cellular,aug,479,1,0,unknown,yes
2592,69,retired,married,secondary,no,0,no,no,cellular,aug,412,2,0,unknown,yes
2593,36,management,married,tertiary,no,255,no,no,cellular,aug,242,6,4,success,yes
2594,43,services,married,secondary,no,2145,no,no,cellular,aug,291,2,4,success,yes
2595,63,housemaid,married,primary,no,91,no,no,telephone,aug,128,3,0,unknown,yes
2596,70,retired,married,secondary,no,1853,no,no,telephone,aug,314,1,0,unknown,yes
